med_inc,house_age,ave_rooms,ave_bedrms,population,ave_occup,latitude,longitude,med_house_val,dist_to_coast,lat_per_lon,inc_per_occup,rooms_per_age,rooms_per_capita
3.3725,16.0,3.9818031430934657,1.142266335814723,1897.0,1.5690653432588917,34.07,-118.38,3.75,71.6593915609841,-0.28780199357999664,2.1493687401159725,0.2488626964433416,0.0021000000754314526
2.6781,33.0,3.9130434782608696,1.1358695652173914,1416.0,1.923913043478261,34.05,-118.35,3.288,72.03333013073798,-0.2877059569074778,1.392006779661017,0.11857707509881422,0.002764448784082535
3.25,39.0,4.503205128205129,1.0737179487179487,1109.0,1.7772435897435896,34.06,-118.36,3.55,72.30771256870632,-0.2877661372085164,1.8286744815148783,0.11546679815910586,0.004061599754918962
3.1475,28.0,4.393728222996516,1.0731707317073171,991.0,1.7264808362369337,34.06,-118.38,3.625,70.46533363606576,-0.28771751985132626,1.8230726538849646,0.1569188651070184,0.004434630901106474
2.8233,31.0,4.0607476635514015,1.0822429906542057,1987.0,1.8570093457943926,34.06,-118.38,3.1,70.46533363606576,-0.28771751985132626,1.5203477604428788,0.13099186011456135,0.0020446576062161056
3.0862,35.0,4.6978967495219885,1.0554493307839388,1159.0,2.216061185468451,34.05,-118.37,3.453,70.19073373245621,-0.28765734561121903,1.392651078515962,0.13422562141491395,0.004054405305886099
2.9883,41.0,4.538314176245211,1.0421455938697317,1252.0,2.3984674329501914,34.05,-118.37,2.961,70.19073373245621,-0.28765734561121903,1.245920607028754,0.11069058966451734,0.003625851578470616
3.3333,45.0,4.594132029339853,0.9657701711491442,946.0,2.312958435207824,34.05,-118.36,2.547,71.11203201649009,-0.28768164920581274,1.44114133192389,0.10209182287421896,0.00485737635236771
3.238,40.0,4.177619893428064,1.0621669626998225,1133.0,2.0124333925399647,34.05,-118.38,2.875,69.26943528083751,-0.28763304612265583,1.6089973521624006,0.1044404973357016,0.003688219676459015
2.0984,44.0,3.9573560767590616,1.0511727078891258,1374.0,2.929637526652452,34.05,-118.35,1.58,72.03333013073798,-0.2877059569074778,0.7162660844250364,0.08993991083543322,0.0028811718171463333
2.8793,42.0,5.062730627306273,1.014760147601476,674.0,2.4870848708487086,34.05,-118.36,2.021,71.11203201649009,-0.28768164920581274,1.1577007418397627,0.12054120541205411,0.0075124697734514434
2.5658,45.0,4.806315789473684,1.071578947368421,1093.0,2.3010526315789472,34.05,-118.36,2.52,71.11203201649009,-0.28768164920581274,1.1150548947849954,0.10680701754385966,0.0043983611980546065
2.8841,46.0,4.851015801354402,1.018058690744921,905.0,2.0428893905191874,34.05,-118.35,2.908,72.03333013073798,-0.2877059569074778,1.411774917127072,0.10545686524683483,0.0053612384545352505
2.2725,39.0,3.4210526315789473,1.024561403508772,723.0,2.536842105263158,34.05,-118.34,1.406,72.95462807299864,-0.2877302687172553,0.895798755186722,0.08771929824561403,0.0047327463783941185
2.2554,39.0,4.134185303514377,1.0543130990415335,1140.0,3.642172523961661,34.04,-118.32,1.65,73.60013746521632,-0.28769438810006764,0.6192457894736842,0.1060047513721635,0.00362747833641612
2.0706,46.0,4.158620689655172,1.096551724137931,2300.0,3.1724137931034484,34.05,-118.33,2.685,73.87592584107493,-0.2877545846361869,0.6526891304347826,0.09040479760119939,0.0018090959520239878
2.7409,41.0,4.513978494623656,1.0150537634408603,1369.0,2.944086021505376,34.05,-118.34,1.671,72.95462807299864,-0.2877302687172553,0.9309850255661066,0.1100970364542355,0.0032982815884760085
2.5955,35.0,4.150442477876106,1.0743362831858407,2042.0,3.6141592920353984,34.04,-118.34,1.397,71.75732434230378,-0.28764576643569373,0.7181476493633692,0.11858407079646016,0.0020335379421528433
2.2254,40.0,3.3452188006482984,1.072933549432739,2140.0,3.46839546191248,34.04,-118.34,1.271,71.75732434230378,-0.28764576643569373,0.6416223364485981,0.08363047001620746,0.00156418635544313
1.7014,37.0,2.932,1.058,1835.0,3.67,34.04,-118.34,1.232,71.75732434230378,-0.28764576643569373,0.4635967302452316,0.07924324324324324,0.0015988201634877382
1.8685,36.0,3.5824175824175826,1.1007326007326008,1672.0,3.062271062271062,34.04,-118.35,1.507,70.83591752289182,-0.28762146176594844,0.610168062200957,0.09951159951159952,0.002143594247857406
2.1711,45.0,4.713432835820895,1.0656716417910448,713.0,2.1283582089552238,34.04,-118.35,1.792,70.83591752289182,-0.28762146176594844,1.0200820476858345,0.10474295190713101,0.0066117052395804985
3.5161,45.0,4.662269129287599,1.1002638522427441,1052.0,2.7757255936675462,34.04,-118.36,1.57,69.9145105344392,-0.28759716120310913,1.2667318441064637,0.10360598065083552,0.004432814761680227
2.3687,38.0,4.370967741935484,1.0080645161290323,1019.0,2.739247311827957,34.04,-118.35,1.468,70.83591752289182,-0.28762146176594844,0.8647265947006869,0.11502546689303905,0.004290467852733547
2.1078,43.0,4.7075208913649025,1.0557103064066853,1017.0,2.832869080779944,34.03,-118.36,1.335,68.71514768676428,-0.2875126732004056,0.7440513274336285,0.10947723003174192,0.004629830768303739
3.0694,37.0,4.232876712328767,1.0582191780821917,966.0,3.308219178082192,34.03,-118.37,1.222,67.7936316919445,-0.2874883838810509,0.9278103519668737,0.11440207330618288,0.004382859950650898
2.0538,34.0,4.233986928104575,1.05359477124183,2331.0,3.0470588235294116,34.04,-118.36,1.258,69.9145105344392,-0.28759716120310913,0.674027027027027,0.1245290272971934,0.0018173822085390712
2.4635,41.0,4.312,1.128,1110.0,2.96,34.04,-118.35,1.694,70.83591752289182,-0.28762146176594844,0.8322635135135135,0.10517073170731708,0.003885684684684685
1.9,44.0,4.726775956284153,1.1366120218579234,537.0,2.9344262295081966,34.03,-118.35,1.109,69.63666351769076,-0.28753696662441913,0.647486033519553,0.1074267262791853,0.00880318986272654
2.5625,45.0,3.997826086956522,0.9978260869565218,1312.0,2.8521739130434782,34.04,-118.35,1.38,70.83591752289182,-0.28762146176594844,0.8984375,0.08884057971014493,0.003048123541887593
2.6,42.0,4.98813056379822,1.0682492581602374,987.0,2.9287833827893177,34.04,-118.34,1.714,71.75732434230378,-0.28764576643569373,0.8877406281661601,0.11876501342376714,0.005054830358458176
1.9408,42.0,4.707259953161593,1.1569086651053864,1203.0,2.8173302107728335,34.04,-118.34,1.346,71.75732434230378,-0.28764576643569373,0.6888791354945969,0.11207761793241888,0.003913934291904899
1.975,35.0,4.699346405228758,1.088235294117647,794.0,2.5947712418300655,34.03,-118.35,1.381,69.63666351769076,-0.28753696662441913,0.7611460957178842,0.13426704014939309,0.005919572298776774
2.5927,33.0,4.595419847328245,1.1297709923664123,1161.0,2.954198473282443,34.04,-118.33,1.615,72.67873099047868,-0.2876700752133863,0.877632299741602,0.1392551468887347,0.003959156629912356
1.7377,33.0,3.9759450171821307,1.0721649484536082,1714.0,2.9450171821305844,34.03,-118.33,1.839,71.47969467907002,-0.28758556579058564,0.5900474912485414,0.12048318233885244,0.002320687874668688
2.0259,42.0,4.8119891008174385,1.1008174386920981,1117.0,3.043596730245232,34.04,-118.32,1.688,73.60013746521632,-0.28769438810006764,0.6656269471799463,0.11457116906708187,0.004308958013265388
2.8654,44.0,4.520179372197309,1.0,544.0,2.4394618834080717,34.04,-118.32,1.768,73.60013746521632,-0.28769438810006764,1.1746033088235295,0.10273134936812066,0.008310153257715641
2.1046,35.0,3.9812734082397006,1.16729088639201,2221.0,2.772784019975031,34.03,-118.32,1.14,72.40121000512798,-0.28760987153482087,0.7590205312922108,0.11375066880684859,0.0017935589411254842
1.8783,45.0,4.445333333333333,1.064,928.0,2.474666666666667,34.02,-118.33,1.182,70.27881647136103,-0.28750105636778506,0.7590113146551724,0.09878518518518518,0.004791229885057471
2.1979,46.0,4.174863387978142,1.0683060109289617,933.0,2.5491803278688523,34.02,-118.33,1.257,70.27881647136103,-0.28750105636778506,0.8621987138263667,0.09075789973865526,0.004475666010694686
1.6429,46.0,3.8341625207296848,1.0364842454394694,1552.0,2.57379767827529,34.03,-118.33,1.25,71.47969467907002,-0.28758556579058564,0.6383174613402063,0.0833513591462975,0.0024714655417072714
3.5357,44.0,4.687074829931973,0.873015873015873,1046.0,2.3718820861678003,34.02,-118.34,1.569,69.35719215818669,-0.2874767618725706,1.4906727533460804,0.10652442795299938,0.004481951080240892
1.9928,42.0,4.077844311377246,1.0219560878243512,1634.0,3.2614770459081837,34.03,-118.35,1.254,69.63666351769076,-0.28753696662441913,0.6110115055079559,0.09709153122326775,0.0024966207535968457
2.1324,36.0,3.671186440677966,1.159322033898305,1023.0,3.4677966101694917,34.03,-118.36,1.438,68.71514768676428,-0.2875126732004056,0.6149149560117302,0.10197740112994351,0.003589647547094786
1.8316,40.0,3.7833876221498373,1.0765472312703583,1847.0,3.00814332247557,34.03,-118.36,1.135,68.71514768676428,-0.2875126732004056,0.6088805630752572,0.09458469055374594,0.0020493961137790133
1.6452,35.0,3.7738589211618256,1.0352697095435686,1666.0,3.4564315352697097,34.03,-118.36,1.259,68.71514768676428,-0.2875126732004056,0.4759822328931572,0.10782454060462358,0.002266221441273605
2.0879,38.0,3.896210873146623,1.0510708401976936,2259.0,3.7215815485996706,34.03,-118.36,1.207,68.71514768676428,-0.2875126732004056,0.5610249225320938,0.10253186508280587,0.0017257502758506519
3.3636,43.0,4.397394136807818,0.9348534201954397,811.0,2.6416938110749184,34.03,-118.37,1.409,67.7936316919445,-0.2874883838810509,1.2732739827373614,0.10226497992576321,0.00542318759162493
2.4444,46.0,5.109014675052411,1.0524109014675052,1151.0,2.4129979035639413,34.03,-118.34,1.341,70.55817918252448,-0.2875612641541322,1.0130137271937445,0.11106553641418283,0.004439761663816169
1.7159,43.0,4.121580547112462,1.012158054711246,796.0,2.419452887537994,34.02,-118.36,1.897,67.51394303801872,-0.28742818519770197,0.7092099246231156,0.09585071039796422,0.005178865008935254
3.9732,41.0,4.8141891891891895,0.9628378378378378,838.0,2.831081081081081,34.03,-118.37,1.884,67.7936316919445,-0.2874883838810509,1.4034214797136038,0.1174192485168095,0.005745855834354641
2.1162,35.0,3.6227436823104693,1.0306859205776173,1513.0,2.7310469314079424,34.05,-118.31,2.292,75.71852084586943,-0.28780322880568,0.7748676801057501,0.1035069623517277,0.0023954108937940975
2.4048,33.0,3.951541850220264,1.066079295154185,2390.0,3.509544787077827,34.04,-118.31,2.083,74.5215437643163,-0.28771870509677966,0.685217071129707,0.11974369243091709,0.0016543647908871398
2.0658,29.0,3.575438596491228,1.0140350877192983,2070.0,3.6315789473684212,34.04,-118.31,2.146,74.5215437643163,-0.28771870509677966,0.5688434782608695,0.12329098608590441,0.0017282650224595304
1.9531,31.0,5.071264367816092,1.1517241379310346,1194.0,2.7448275862068967,34.03,-118.32,2.278,72.40121000512798,-0.28760987153482087,0.7115565326633165,0.1635891731553578,0.004248290090298234
1.7109,24.0,3.8884758364312266,1.087360594795539,1757.0,3.2657992565055762,34.04,-118.3,1.75,75.44294988558227,-0.28774302620456466,0.5238840068298236,0.16201982651796779,0.0022141336576159514
1.767,37.0,3.7111111111111112,1.0888888888888888,2376.0,3.7714285714285714,34.04,-118.31,1.703,74.5215437643163,-0.28771870509677966,0.46852272727272726,0.10030030030030031,0.0015629154508043396
2.0405,44.0,3.62803738317757,1.0822429906542057,2049.0,3.829906542056075,34.04,-118.29,1.43,76.36435582681258,-0.2877673514244653,0.5327806246949732,0.0824553950722175,0.0017716380591398585
2.025,46.0,4.565126050420168,1.0714285714285714,1343.0,2.8214285714285716,34.03,-118.31,1.355,73.32272515849886,-0.28763418138787933,0.7177215189873417,0.09924187066130799,0.003400200335383595
2.4519,45.0,5.155797101449275,1.0072463768115942,822.0,2.9782608695652173,34.02,-118.31,0.981,72.12206459290165,-0.287549657678979,0.823265693430657,0.11457326892109501,0.006273259247505201
2.7125,40.0,4.7478991596638656,1.0476190476190477,1138.0,3.1876750700280114,34.03,-118.3,1.5,74.24424013698719,-0.28765849535080307,0.8509336555360281,0.11869747899159663,0.0041731433740455764
2.1173,34.0,4.123232323232323,1.0444444444444445,1479.0,2.987878787878788,34.03,-118.31,1.566,73.32272515849886,-0.28763418138787933,0.7086298174442192,0.12127153891859775,0.002788851469393052
1.3187,23.0,4.717451523545706,1.0997229916897506,1333.0,3.6925207756232687,34.02,-118.31,1.271,72.12206459290165,-0.287549657678979,0.3571273068267067,0.20510658798024808,0.0035399733860057812
2.2981,46.0,4.5846867749419955,1.088167053364269,1409.0,3.269141531322506,34.02,-118.31,1.121,72.12206459290165,-0.287549657678979,0.7029674237047551,0.09966710380308685,0.0032548586053527295
2.087,21.0,3.622516556291391,1.0838852097130243,1526.0,3.368653421633554,34.02,-118.29,1.413,73.96531202671844,-0.2875982754248035,0.619535386631717,0.17250078839482813,0.0023748640604792865
1.631,34.0,4.516312056737589,1.0950354609929078,2474.0,3.5092198581560283,34.02,-118.3,1.375,73.04368839687481,-0.2875739644970415,0.4647756669361358,0.13283270755110554,0.0018265101280265112
1.5781,31.0,4.569739952718676,1.1300236406619386,1522.0,3.5981087470449173,34.02,-118.3,1.193,73.04368839687481,-0.2875739644970415,0.4385915243101183,0.14741096621673147,0.003003457261970221
1.2989,25.0,2.9809322033898304,1.1652542372881356,1193.0,2.527542372881356,34.03,-118.28,2.25,76.08726956051855,-0.28770713561041594,0.513898407376362,0.11923728813559321,0.002499685836873286
1.4653,38.0,3.383495145631068,1.0097087378640777,749.0,3.6359223300970873,34.01,-118.26,1.188,75.52822288716769,-0.28758667343142225,0.4030064085447263,0.08903934593765968,0.00451834999416698
1.303,41.0,3.729957805907173,1.0021097046413503,1721.0,3.630801687763713,34.0,-118.25,0.904,75.24626143283028,-0.28752642706131076,0.3588739105171412,0.09097458063188227,0.0021683200499170094
1.3403,43.0,4.2,1.1128205128205129,1213.0,3.1102564102564103,34.0,-118.27,1.108,73.40258026255741,-0.2874778050224064,0.43092910140148394,0.09767441860465116,0.0034634896949711463
1.8917,43.0,3.5139664804469275,1.0642458100558658,1276.0,3.564245810055866,34.0,-118.27,1.069,73.40258026255741,-0.2874778050224064,0.5307434169278996,0.08172015070806808,0.002754892226055586
1.1563,26.0,3.59245960502693,1.0448833034111311,2044.0,3.6696588868940756,34.02,-118.29,1.188,73.96531202671844,-0.2875982754248035,0.31509740704500977,0.13817152327026655,0.0017585634075474217
1.6699,42.0,3.6096822995461424,1.0136157337367624,2327.0,3.520423600605144,34.02,-118.3,1.08,73.04368839687481,-0.2875739644970415,0.47434632574129776,0.08594481665586054,0.0015522171463455703
1.7961,35.0,4.081850533807829,1.0320284697508897,818.0,2.911032028469751,34.01,-118.3,1.117,71.84129423003782,-0.2874894336432798,0.6169976772616137,0.11662430096593798,0.004991037327393435
1.6667,41.0,5.203980099502488,1.0746268656716418,727.0,3.616915422885572,34.02,-118.31,1.169,72.12206459290165,-0.287549657678979,0.460807015130674,0.12692634389030458,0.007159156945670547
1.6955,43.0,4.797872340425532,1.1340425531914893,1568.0,3.3361702127659574,34.02,-118.31,1.152,72.12206459290165,-0.287549657678979,0.5082174744897959,0.111578426521524,0.0030608675640468957
2.0417,39.0,3.789762340036563,1.0347349177330896,1246.0,2.2778793418647165,34.01,-118.31,1.171,70.91956163233122,-0.2874651339700786,0.8963161316211878,0.09717339333427084,0.0030425428090181087
1.6851,46.0,4.948660714285714,1.0915178571428572,1227.0,2.7388392857142856,34.02,-118.31,1.088,72.12206459290165,-0.287549657678979,0.6152606356968215,0.10757958074534162,0.004034138316451275
1.7143,34.0,3.114864864864865,1.0472972972972974,2450.0,3.310810810810811,34.01,-118.28,1.32,73.68475890973424,-0.2875380453161988,0.5177885714285714,0.09161367249602544,0.001272373414230557
1.2065,43.0,3.0084388185654007,1.0337552742616034,880.0,3.7130801687763713,34.0,-118.28,1.036,72.48073941411823,-0.28745350016909027,0.32493238636363636,0.06996369345500932,0.003419680475642501
2.0938,42.0,4.036842105263158,1.0973684210526315,1295.0,3.4078947368421053,34.0,-118.28,1.192,72.48073941411823,-0.28745350016909027,0.6143969111969112,0.09611528822055139,0.003118252590936802
1.2778,42.0,3.4615384615384617,1.1497975708502024,890.0,3.603238866396761,34.0,-118.28,1.125,72.48073941411823,-0.28745350016909027,0.35462539325842696,0.08241758241758242,0.003890369057908384
1.432,44.0,4.04915514592934,1.1136712749615976,2182.0,3.3517665130568357,34.0,-118.28,1.24,72.48073941411823,-0.28745350016909027,0.427237396883593,0.09202625331657589,0.0018567081328732078
2.1354,44.0,4.613157894736842,1.018421052631579,1165.0,3.0657894736842106,34.0,-118.29,1.058,71.55889839307169,-0.2874291994251416,0.6965253218884121,0.1048444976076555,0.00396079218432347
1.2347,41.0,3.8365180467091293,1.0467091295116773,1731.0,3.6751592356687897,34.0,-118.29,1.117,71.55889839307169,-0.2874291994251416,0.33595823223570187,0.09357361089534462,0.0022173593568510282
2.2339,45.0,4.712025316455696,1.0727848101265822,791.0,2.5031645569620253,33.99,-118.31,1.048,68.50902678719834,-0.28729608655227795,0.8924303413400759,0.10471167369901546,0.005958048440525532
1.5846,46.0,4.375838926174497,1.0671140939597314,1766.0,2.9630872483221475,33.99,-118.29,1.148,70.35292680166734,-0.2873446614253107,0.5347800679501699,0.09512693317770646,0.0024788249865087754
1.275,46.0,3.7510917030567685,1.0232896652110626,2446.0,3.5604075691411934,33.99,-118.28,0.983,71.27487655882021,-0.28736895502198173,0.3581050695012265,0.08154547180558193,0.0015345616120428325
4.26,46.0,5.959785522788204,0.967828418230563,968.0,2.5951742627345844,34.02,-118.33,1.826,70.27881647136103,-0.28750105636778506,1.6415082644628098,0.12956055484322182,0.006157803226020872
3.5,42.0,4.9110576923076925,0.9086538461538461,869.0,2.0889423076923075,34.02,-118.33,1.811,70.27881647136103,-0.28750105636778506,1.6754890678941314,0.11692994505494506,0.005652389749491016
2.4934,44.0,4.754716981132075,1.0766509433962264,1622.0,1.9127358490566038,34.01,-118.32,1.658,69.99782886564928,-0.28744083840432727,1.3035778051787916,0.10806174957118353,0.0029323914803526976
1.9231,44.0,3.959550561797753,1.0404494382022471,786.0,1.7662921348314606,34.01,-118.33,1.885,69.07609593218571,-0.28741654694498436,1.088777989821883,0.08998978549540347,0.005038596134602739
1.9631,44.0,4.425963488843814,0.9979716024340771,878.0,1.7809330628803246,34.01,-118.33,1.813,69.07609593218571,-0.28741654694498436,1.1022873576309795,0.10059007929190486,0.005041960693443979
2.8542,44.0,5.269230769230769,1.0631868131868132,1041.0,2.85989010989011,33.99,-118.33,1.265,66.66512612047377,-0.2872475280993831,0.9980103746397695,0.11975524475524475,0.005062701027118895
3.2083,46.0,5.531468531468532,1.1013986013986015,777.0,2.7167832167832167,33.99,-118.33,1.496,66.66512612047377,-0.2872475280993831,1.1809186615186615,0.12024931590148982,0.0071200071190071195
3.7167,43.0,5.418103448275862,1.0,735.0,3.168103448275862,33.99,-118.32,1.089,67.58707653427136,-0.2872718052738337,1.1731624489795918,0.12600240577385727,0.007372569317382126
2.8274,43.0,4.080733944954129,1.0091743119266054,1598.0,2.932110091743119,33.99,-118.33,1.225,66.66512612047377,-0.2872475280993831,0.9642884856070087,0.09490078941753788,0.002554650779070168
3.1731,46.0,3.9901639344262296,1.0557377049180328,662.0,2.1704918032786886,33.99,-118.34,1.403,65.74317554800143,-0.28722325502788576,1.4619267371601208,0.08674269422665716,0.006028437967411223
3.2344,40.0,5.090196078431372,1.0862745098039215,791.0,3.1019607843137256,33.98,-118.32,1.043,66.37893508554889,-0.2871872887085869,1.0426953223767383,0.12725490196078432,0.006436140427852556
3.0833,46.0,5.130573248407643,1.0796178343949046,921.0,2.93312101910828,33.98,-118.32,1.033,66.37893508554889,-0.2871872887085869,1.05120108577633,0.11153420105234006,0.0055716549928421745
1.6477,32.0,3.7478991596638656,1.0273109243697478,1472.0,3.092436974789916,33.98,-118.33,1.089,65.45687597927049,-0.2871630186765824,0.5328160326086956,0.1171218487394958,0.0025471271465107785
1.8472,38.0,4.2482662968099865,1.1040221914008321,2153.0,2.986130374479889,33.98,-118.33,1.491,65.45687597927049,-0.2871630186765824,0.6185932187645146,0.11179648149499964,0.0019741845317278153
2.9315,46.0,5.1352657004830915,0.9879227053140096,1292.0,3.1207729468599035,33.98,-118.34,1.49,64.53481671727404,-0.2871387527463241,0.9393506191950465,0.11163621088006721,0.003975663854863074
2.2396,44.0,4.670967741935484,1.0129032258064516,861.0,2.7774193548387096,33.98,-118.32,1.086,66.37893508554889,-0.2871872887085869,0.8063600464576074,0.106158357771261,0.005426049642201491
2.5363,44.0,4.408376963350785,1.0104712041884816,1423.0,2.4834205933682374,33.97,-118.33,1.588,64.2467817692913,-0.2870785092537818,1.0212929725931132,0.10019038553069967,0.003098945863212077
3.8643,46.0,4.63490099009901,0.9876237623762376,1502.0,1.858910891089109,34.02,-118.36,1.958,67.51394303801872,-0.28742818519770197,2.0787978695073237,0.10075871717606544,0.003086819567309594
4.4028,33.0,5.924083769633508,1.12565445026178,900.0,2.356020942408377,34.02,-118.37,2.468,66.5923182354182,-0.2874039030159669,1.868744,0.17951768998889417,0.0065833152995927865
4.3077,31.0,4.443661971830986,1.056338028169014,819.0,1.9225352112676057,34.02,-118.38,1.406,65.67069327407131,-0.28737962493664476,2.2406351648351643,0.1433439345751931,0.005426716693322327
2.5568,35.0,3.9853372434017595,1.0527859237536656,655.0,1.9208211143695015,34.01,-118.34,3.125,68.15436283413817,-0.28739225959100895,1.3310974045801527,0.11386677838290742,0.0060854843410713885
1.7945,37.0,4.502623294858342,1.1563483735571878,1941.0,2.036726128016789,34.01,-118.34,1.063,68.15436283413817,-0.28739225959100895,0.8810708397733128,0.1216925214826579,0.0023207440983299033
1.6187,38.0,3.301994301994302,1.047008547008547,1407.0,2.0042735042735043,34.01,-118.34,2.667,68.15436283413817,-0.28739225959100895,0.8076243070362473,0.0868945868945869,0.002347833192604337
4.0357,44.0,6.2326530612244895,1.0040816326530613,608.0,2.4816326530612245,34.02,-118.34,1.878,69.35719215818669,-0.2874767618725706,1.6262277960526317,0.1416512059369202,0.010252074113856067
1.4589,27.0,3.51255230125523,1.1182008368200838,2415.0,2.526150627615063,34.02,-118.35,0.875,68.4355676796744,-0.28745247148288977,0.5775190062111801,0.13009452967611962,0.0014554730025901574
3.6629,33.0,5.383084577114428,0.9966832504145937,1585.0,2.628524046434494,34.01,-118.35,3.532,67.23262957370429,-0.28736797634136035,1.3935196845425868,0.16312377506407355,0.0033972678719964844
3.5486,35.0,5.041388518024032,0.9786381842456608,1583.0,2.1134846461949266,34.01,-118.35,3.321,67.23262957370429,-0.28736797634136035,1.6790280480101074,0.14403967194354378,0.003185705317766287
3.25,28.0,5.528673835125448,1.1129032258064515,1162.0,2.082437275985663,34.0,-118.35,3.01,66.02784876498738,-0.28728348119983105,1.5606712564543892,0.197452636968766,0.004758894866717253
1.8818,35.0,3.6591639871382635,0.977491961414791,1128.0,3.627009646302251,33.99,-118.28,1.0,71.27487655882021,-0.28736895502198173,0.518829609929078,0.10454754248966468,0.003244939704909808
1.4625,37.0,4.247844827586207,1.105603448275862,1673.0,3.605603448275862,33.99,-118.28,1.03,71.27487655882021,-0.28736895502198173,0.40561864913329343,0.11480661696178938,0.0025400584743491975
2.5547,39.0,4.148305084745763,0.9957627118644068,857.0,3.6313559322033897,33.99,-118.29,1.089,70.35292680166734,-0.2873446614253107,0.7035113185530922,0.10636679704476315,0.004841496014872535
1.9375,43.0,5.239669421487603,1.0964187327823691,1153.0,3.1763085399449036,33.99,-118.29,1.129,70.35292680166734,-0.2873446614253107,0.6099848222029488,0.12185277724389774,0.004545379376832266
2.5437,43.0,4.6626139817629175,1.1671732522796352,1231.0,3.7416413373860182,33.99,-118.3,0.945,69.43097687706272,-0.2873203719357566,0.6798353371242891,0.10843288329681204,0.0037886636732436373
1.84,45.0,3.9836065573770494,1.0585480093676816,1484.0,3.4754098360655736,33.99,-118.3,0.914,69.43097687706272,-0.2873203719357566,0.529433962264151,0.08852459016393444,0.0026853709955370953
2.9375,44.0,4.532846715328467,0.9854014598540146,811.0,2.95985401459854,33.98,-118.3,0.952,68.22305282217553,-0.2872358410819949,0.9924475955610358,0.10301924353019243,0.0055902068006516235
1.3479,42.0,3.9075862068965517,1.0593103448275862,2542.0,3.506206896551724,33.98,-118.29,1.0,69.14511144813639,-0.2872601234254797,0.38443253343823763,0.09303776683087028,0.0015382093654195718
1.689,31.0,3.800711743772242,0.9644128113879004,1091.0,3.882562277580071,33.97,-118.28,1.026,68.8576190325837,-0.2871998647277646,0.43502199816681947,0.12260360463781426,0.0034846954571697915
1.375,35.0,4.058098591549296,1.1161971830985915,1978.0,3.482394366197183,33.97,-118.28,1.0,68.8576190325837,-0.2871998647277646,0.3948432760364004,0.1159456740442656,0.0020526170836952964
1.7734,43.0,4.523809523809524,1.1428571428571428,2133.0,3.627551020408163,33.97,-118.29,1.073,67.93545189860143,-0.2871755854256488,0.48886976090014067,0.10520487264673312,0.0021218670997700533
3.375,46.0,4.6875,1.042763157894737,1140.0,3.75,33.97,-118.3,0.985,67.01328460308926,-0.2871513102282333,0.9,0.10190217391304347,0.004112842105263158
2.0673,44.0,5.336842105263158,1.0140350877192983,1074.0,3.768421052631579,33.97,-118.3,0.998,67.01328460308926,-0.2871513102282333,0.5485851955307262,0.12129186602870813,0.004970126727433109
2.6311,42.0,4.968421052631579,1.0526315789473684,567.0,2.9842105263157896,33.97,-118.3,1.241,67.01328460308926,-0.2871513102282333,0.8816737213403879,0.11829573934837094,0.008763647359138586
2.7401,41.0,5.412,1.144,751.0,3.004,33.94,-118.31,1.317,62.45041736323242,-0.28687346800777613,0.912150466045273,0.132,0.007207391478029295
3.2708,43.0,5.330409356725146,1.0467836257309941,1065.0,3.1140350877192984,33.95,-118.31,1.31,63.665829245918026,-0.2869579917166765,1.0503414084507041,0.12396300829593362,0.0050060792081926256
4.0043,44.0,4.930379746835443,1.0537974683544304,1095.0,3.4651898734177213,33.95,-118.31,1.335,63.665829245918026,-0.2869579917166765,1.155578812785388,0.11205408515535097,0.004503629905785792
4.8295,44.0,6.0583941605839415,1.0462287104622872,1305.0,3.1751824817518246,33.95,-118.31,1.496,63.665829245918026,-0.2869579917166765,1.5210149425287358,0.13769077637690777,0.004643447632631373
3.0682,43.0,5.340101522842639,0.9974619289340102,1132.0,2.8730964467005076,33.94,-118.31,1.42,62.45041736323242,-0.28687346800777613,1.0679070671378093,0.12418840750796835,0.004718404172122473
1.747,43.0,4.236,1.138,1266.0,2.532,33.96,-118.31,1.21,64.87939569663516,-0.28704251542557685,0.6899684044233808,0.09851162790697673,0.0033469715639810427
1.528,43.0,4.651515151515151,1.067099567099567,1316.0,2.8484848484848486,33.96,-118.31,1.318,64.87939569663516,-0.28704251542557685,0.5364255319148936,0.10817477096546864,0.003535585981394492
3.4643,46.0,5.26875,0.946875,870.0,2.71875,33.96,-118.31,1.363,64.87939569663516,-0.28704251542557685,1.2742252873563218,0.11453804347826087,0.006057034482758621
1.4868,36.0,4.665760869565218,1.1331521739130435,902.0,2.4510869565217392,33.96,-118.29,1.132,66.72394771950219,-0.2870910474258179,0.6065880266075387,0.12960446859903382,0.005173683890870529
2.8299,43.0,4.57630979498861,1.0068337129840548,1095.0,2.4943052391799543,33.96,-118.3,1.095,65.80167178625744,-0.28706677937447167,1.1345443835616438,0.10642580918578164,0.004180278351587772
2.6518,39.0,5.296786389413989,1.168241965973535,1524.0,2.880907372400756,33.96,-118.3,1.363,65.80167178625744,-0.28706677937447167,0.9204738845144358,0.13581503562599972,0.003476581620350387
1.2273,41.0,3.3380681818181817,0.9659090909090909,1241.0,3.5255681818181817,33.96,-118.28,0.984,67.64622349418012,-0.28711531958065606,0.3481141015310234,0.08141629711751662,0.0026908212585158597
